door_out/6.png, 721, 61, 58, 58, 0, 0, 0, 0
door_out/7.png, 781, 61, 58, 58, 0, 0, 0, 0
door_out/8.png, 841, 61, 58, 58, 0, 0, 0, 0
door_out/9.png, 901, 61, 58, 58, 0, 0, 0, 0
door_out/10.png, 961, 61, 58, 58, 0, 0, 0, 0
door_out/11.png, 601, 121, 58, 58, 0, 0, 0, 0
door_out/12.png, 601, 181, 58, 58, 0, 0, 0, 0
door_out/13.png, 601, 241, 58, 58, 0, 0, 0, 0
door_out/14.png, 601, 301, 58, 58, 0, 0, 0, 0
door_out/15.png, 601, 361, 58, 58, 0, 0, 0, 0
door_out/16.png, 601, 421, 58, 58, 0, 0, 0, 0
